,id,comments_id,comments_created_time,comments_message,Clustering
6118,365304090334712_1005422256322889,1005422256322889_1009750502556731,2019-02-28T15:22:45+0000,شكرا لكل العاملين ب مفكر حلوان فعلا أنتم محترمين في تعاملاتكم وفي مواعيدكم,4
6119,365304090334712_1005422256322889,1005422256322889_1006170206248094,2019-02-22T13:44:38+0000,ممكن اعرف لو  متواجد انتريهات امريكان ستايل  ..وشكرا,4
6120,365304090334712_1005422256322889,1005422256322889_1006517606213354,2019-02-23T02:41:14+0000,لو سمحت في مقاس أصغر. 120سم أو!140 نفس الموديل وبكام,1
6121,365304090334712_1005422256322889,1005422256322889_1008303159368132,2019-02-26T04:57:16+0000,صباح الخير لوسمحت هو في تخفيضات حاليا ع المطابخ,4
6122,365304090334712_1005422256322889,1005422256322889_1007038069494641,2019-02-23T23:27:01+0000,ممكن صور واسعار سفره و٦  وكراسى  وهل يوجد نقل تبعكم لاكتوبر,4
6123,365304090334712_1005422256322889,1005422256322889_1147402928791487,2019-09-22T19:37:24+0000,ممكن صورة ليها باللون الاسود,4
6124,365304090334712_1005422256322889,1005422256322889_1008900055975109,2019-02-27T05:08:58+0000,ممكن تغيير لون الخشب ترابيزة ال TV وممكن التوصيل لاسيوط طبعا المدينة وخلال اد ايه.,4
6125,365304090334712_1005422256322889,1005422256322889_1008804059318042,2019-02-27T00:59:19+0000,مفيش صور حضرتك لطربيزات TV,4
6126,365304090334712_1005422256322889,1005422256322889_1008106499387798,2019-02-25T20:04:28+0000,غرفة شباب ٢سرير١٤٠سم ودولاب ١٦٠سم ٢كوميدينو وتسريحة وشماعة بكام لو سمحت,1
6127,365304090334712_1005422256322889,1005422256322889_1007811129417335,2019-02-25T09:08:52+0000,ترابيزات الTV الخشب نوعه ايه وغرف النوم كمان,4
6128,365304090334712_1005422256322889,1005422256322889_1006221049576343,2019-02-22T15:35:01+0000,لو سمحت رقم فرع حلوان 29802500 كدا صح ولا ناقص رقم ؟! والمعرض فاتحين النهاردة لحد الساعة كام,4
6129,365304090334712_1005422256322889,1005422256322889_1007561342775647,2019-02-24T21:08:27+0000,سعر الجزامات ايه,0
6130,365304090334712_1005422256322889,1005422256322889_1079707092227738,2019-06-16T20:38:21+0000,بكام لو سمحت,1
6131,365304090334712_1005422256322889,1005422256322889_1016746428523805,2019-03-13T02:28:00+0000,فيه منها البني المحروق,4
6132,365304090334712_1005422256322889,1005422256322889_1009475315917583,2019-02-28T03:31:52+0000,العرض هينتهي امتي,4
6133,365304090334712_1005422256322889,1005422256322889_1006403036224811,2019-02-22T21:59:46+0000,ممكن الوانه,4
6134,365304090334712_1005422256322889,1005422256322889_1020640571467724,2019-03-19T18:31:44+0000,مقاسها ايه,4
6135,365304090334712_1005422256322889,1005422256322889_1016587208539727,2019-03-12T19:03:13+0000,"تحفه وف منتهل الجمال 
بس عايزه اعرف الجازامه 4 ارفف ببكام",4
6136,365304090334712_1005422256322889,1005422256322889_1012120575653057,2019-03-04T21:02:27+0000,تانى..العرض سارى لحد إمتى؟ الرجا الإفادة..,4
6137,365304090334712_1005424372989344,1005424372989344_1075155916016189,2019-06-10T16:39:40+0000,هل في نماذج مكاتب اخري,4
6138,365304090334712_1005424372989344,1005424372989344_1005707552961026,2019-02-21T18:23:55+0000,"موجود نفس المكتب درج بالوسط وإدراج جانبية بدون الكيسة  ...  
  هل يوجد لديكم معرض قريب من دمنهور  ...",4
6139,365304090334712_1005424372989344,1005424372989344_1005920702939711,2019-02-22T03:17:55+0000,بصراحة من غير زعل بحترم مفكو من حيث نوعية الخشب والصناعة وعن تجربه لكن يفتقد حداثة الموديلات والتصاميم المودرن ...,4
6140,365304090334712_1005424372989344,1005424372989344_1179758712222575,2019-10-31T20:13:52+0000,ولو في صور لموديلات اخرى,4
6141,365304090334712_1005424372989344,1005424372989344_1131852423679871,2019-09-01T10:45:26+0000,لو سمحت في موديلات ومقاسات اصغر من دي,1
6142,365304090334712_1005424372989344,1005424372989344_1006169762914805,2019-02-22T13:43:53+0000,شغلكم عالي الجودة والذوق ياريت ترسلولنا موديلات غرف اطفال والاسعار والخشب تحياتي,4
6143,365304090334712_1005424372989344,1005424372989344_1006079109590537,2019-02-22T10:34:28+0000,لو محتاجة دولاب 130×55  يتكلف كام من فضلك وارجوا الرد ولكم جزيل الشكر,4
6144,365304090334712_1005424372989344,1005424372989344_1006935849504863,2019-02-23T18:54:13+0000,اسعار نوم الأطفال.وصور للتوضيح ان أمكن,4
6145,365304090334712_1005424372989344,1005424372989344_1006458876219227,2019-02-22T23:45:53+0000,برجاء الافاديه عن فك ونقل اثاث منزلي صناعه مفيكو  بسبب تغير محل الاقامه من المشروع الامريكي الي شارع رايل. وشكرا,4
6146,365304090334712_1005424372989344,1005424372989344_1181133995418380,2019-11-02T09:32:59+0000,ممكن اشكال سراير عرض ١٢٠ سم واسعارها؟,4
6147,365304090334712_1005424372989344,1005424372989344_1011420232389758,2019-03-03T13:37:55+0000,لو سمحت لو فى صور لمقاس عرض أصغر بنفس التصميم؟,1
6148,365304090334712_1005424372989344,1005424372989344_1010173315847783,2019-03-01T09:04:31+0000,مفيش مكتب زى ده......بس من غير مكان للكيسه !!,4
6149,365304090334712_1005424372989344,1005424372989344_1008958655969249,2019-02-27T07:53:01+0000,من فضلكم محتاج موديلات اود نوم ونوم أطفال ومدة التسليم واسعارها على الخاص,4
6150,365304090334712_1005424372989344,1005424372989344_1008937492638032,2019-02-27T07:16:03+0000,لوممكن صور لحاجات تنفع لمعمل تحاليل زي مكتب وكونتر مثلا!؟؟؟؟,4
6151,365304090334712_1005424372989344,1005424372989344_1005659592965822,2019-02-21T16:53:01+0000,مفيش موديلات تانية غير الموديل دة عايزة مكتب من غير مكان للكيسة,4
6152,365304090334712_1005424372989344,1005424372989344_1125869610944819,2019-08-23T17:01:42+0000,"هل ما زال موجود؟؟
وهل فيه منه الوان اخرى؟؟",4
6153,365304090334712_1005424372989344,1005424372989344_1013983668800081,2019-03-08T05:54:57+0000,ممكن صور مكاتب تصلح لعيادة,4
6154,365304090334712_1005424372989344,1005424372989344_1007751109423337,2019-02-25T06:21:43+0000,"ممكن صور لغرف نوم وأطفال
والأسعار لو سمحت",1
6155,365304090334712_1005424372989344,1005424372989344_1007741256090989,2019-02-25T05:48:49+0000,هل يوجد عروض ع غرف اطفال وهل يوجد صور,4
6156,365304090334712_1005424372989344,1005424372989344_1005506502981131,2019-02-21T11:33:13+0000,متاح وحدة الادراج لوحدها لو سمحت؟,1
6157,365304090334712_1005424372989344,1005424372989344_1008020499396398,2019-02-25T16:37:46+0000,نوع الخشب اي,4
6158,365304090334712_1005424372989344,1005424372989344_1006954899502958,2019-02-23T19:33:44+0000,هل موجود فى مفكو شارع الهرم,4
6159,365304090334712_1005424372989344,1005424372989344_1068090463389401,2019-05-31T21:55:20+0000,كنت عايزه المكتب,4
6160,365304090334712_1005424372989344,1005424372989344_1035253053339809,2019-04-12T13:41:02+0000,لو سمحت عايزه 3 مكتب لسه العرض شغال,1
6161,365304090334712_1005424372989344,1005424372989344_1025803727618075,2019-03-28T10:14:56+0000,لو سمحت عايزة المكتب ده ممكن,1
6162,365304090334712_1005425279655920,1005425279655920_1005761069622341,2019-02-21T20:32:32+0000,انا تعاملت معكم من قبل و كنت عندكم منذ شهر و نصف بفرع مكرم عبيد و للاسف لم يكن هناك معروضات كثيرة بالفرع ، هل هناك كتالوج متاح للمنتجات كلها ؟,4
6163,365304090334712_1005425279655920,1005425279655920_1262763127255466,2020-01-31T07:56:30+0000,هل المنتج ما زال موجود والسعر الان,4
6164,365304090334712_1005425279655920,1005425279655920_1009533999245048,2019-02-28T06:26:48+0000,ياريت فى تخفيض على الجزامات اكتر من كدا,4
6165,365304090334712_1005425279655920,1005425279655920_1010474782484303,2019-03-01T19:24:44+0000,ممكن أعرف السرير الدورين الى سبونج بوب بكام,4
6166,365304090334712_1005425279655920,1005425279655920_1005458776319237,2019-02-21T09:25:10+0000,حلو طيب برضو نزلوا معروضات زي دي كتير,4
6167,365304090334712_1005425279655920,1005425279655920_1017676598430788,2019-03-14T20:36:14+0000,"انا عاوزه الشماعة دي بس بتغير لونها بنفس أوضة الاطفال واخدها من عندكم 
ينفع ؟",4
6168,365304090334712_1005425279655920,1005425279655920_1007751829423265,2019-02-25T06:23:48+0000,العرض متاح لحد امته والتوصيل اسكندريه مجانا صح شكرا جزيلا,4
6169,365304090334712_1005425279655920,1005425279655920_1005631159635332,2019-02-21T15:43:22+0000,لو سمحت. عاوز اعرف سعر ركنة ساندرا بترابيزة بتاعتها كام  بعد خصم وكام ركنة إيطالي.  ال.   معاها كرسي  كام وترابيزة بعد خصم,0
6170,365304090334712_1005425279655920,1005425279655920_1005565706308544,2019-02-21T13:40:36+0000,ياريت توفرو كاتلوجات نقدر نشوف منها المنتجات لان ميفكو قصه عشق لا تنتهي ❤️,4
6171,365304090334712_1005425279655920,1005425279655920_1005460162985765,2019-02-21T09:29:11+0000,I need one .. How Can I order?!,4
6172,365304090334712_1005425279655920,1005425279655920_1009623725902742,2019-02-28T11:10:08+0000,مفيش توصيل,4
6173,365304090334712_1005425279655920,1005425279655920_1028383034026811,2019-04-01T15:47:59+0000,لسة العرض موجود,4
6174,365304090334712_1005425279655920,1005425279655920_1022344124630702,2019-03-22T15:13:15+0000,متوفر,4
6175,365304090334712_1005425279655920,1005425279655920_1014073045457810,2019-03-08T08:29:40+0000,هل تم افتتاح فرع ش لبنان,4
6176,365304090334712_1005425279655920,1005425279655920_1012510938947354,2019-03-05T15:39:12+0000,هل العرض متوفر,4
6177,365304090334712_1005425279655920,1005425279655920_1011246599073788,2019-03-03T05:21:50+0000,في توصيل للشيخ زايد,4
6178,365304090334712_1005425279655920,1005425279655920_1008586342673147,2019-02-26T15:33:57+0000,عايز واحده زهراء المعادى,4
6179,365304090334712_1005425279655920,1005425279655920_1006827836182331,2019-02-23T15:16:23+0000,ممكن التواصل خاص,4
6180,365304090334712_1005425279655920,1005425279655920_1006236992908082,2019-02-22T16:06:58+0000,في وحده ادراج ؟,4
6181,365304090334712_1005425279655920,1005425279655920_1005645139633934,2019-02-21T16:15:53+0000,شركة جميلة,4
6182,365304090334712_1005425279655920,1005425279655920_1005491862982595,2019-02-21T10:53:39+0000,في منها لون ابيض بنفس السعر,4
6183,365304090334712_1005425279655920,1005425279655920_1005528962978885,2019-02-21T12:23:59+0000,حلوه اوي ممكن اغير اللون,4
6184,365304090334712_1005425279655920,1005425279655920_1005458629652585,2019-02-21T09:24:55+0000,مفيش شحن,4
6185,365304090334712_1005425279655920,1005425279655920_1015698045295310,2019-03-11T06:24:56+0000,"عايزه 2 شماعه
ممكن استلمهم فى قد ايه",4
6186,365304090334712_1005425279655920,1005425279655920_1012073195657795,2019-03-04T18:56:35+0000,عايزة فوتي زي ده ونفس اللون,4
6187,365304090334712_998408557024259,998408557024259_1000644026800712,2019-02-13T05:42:54+0000,من فضلك هل يوجد دولاب  منفرد ولو ا نا عيزه دولاب عموله ويكون أنه ابيض لاكيه والمقاس 2متر فى 2 متر السعر كاه وشكرا,4
6188,365304090334712_998408557024259,998408557024259_1001119120086536,2019-02-13T22:33:52+0000,بعد اذنكم ممكن اعرف أسعار الجزامات فى فرع سموحه,4
6189,365304090334712_998408557024259,998408557024259_1001448696720245,2019-02-14T11:38:36+0000,شركة محترمه مع جوده عاليه وجميع العاملين على خلق فرع الاسكندريه,4
6190,365304090334712_998408557024259,998408557024259_1020931844771930,2019-03-20T07:48:41+0000,اسعار الركنه تبدا من كام وياريت الصور,0
